date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:01:58	198101/198101	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2005%20Apr%202020%2018:01:55%20GMT	https://python.developpez.com/cours/apprendre-python-3/?page=exercices-corriges	C:/Users/E3D-02/Documents/HTTRACK/SITES/automatetheboringstuff/python%20exercices%20corrig%c3%a9s/python.developpez.com/cours/apprendre-python-3/indexa20d.html	(from )
20:01:58	86/86	U-----	200	untouched ('OK')	text/html	date:Sun,%2005%20Apr%202020%2017:59:38%20GMT	https://python.developpez.com/robots.txt		(from )
20:01:58	402/402	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2005%20Apr%202020%2018:01:56%20GMT	https://python.developpez.com/template/kit/developpez-kit-generation.css	C:/Users/E3D-02/Documents/HTTRACK/SITES/automatetheboringstuff/python%20exercices%20corrig%c3%a9s/python.developpez.com/template/kit/developpez-kit-generation.css	(from https://python.developpez.com/cours/apprendre-python-3/?page=exercices-corriges)
20:01:59	350/350	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Apr%202020%2018:01:56%20GMT	http://python.developpez.com/cours/apprendre-python-3/	C:/Users/E3D-02/Documents/HTTRACK/SITES/automatetheboringstuff/python%20exercices%20corrig%c3%a9s/python.developpez.com/cours/apprendre-python-3/index.html	(from https://python.developpez.com/cours/apprendre-python-3/?page=exercices-corriges)
20:01:59	19392/19392	U-----	200	untouched ('')	image/png	etag:%224bc0-59c3c449c11f6%22	https://www.developpez.com/template/images/logo.png	C:/Users/E3D-02/Documents/HTTRACK/SITES/automatetheboringstuff/python%20exercices%20corrig%c3%a9s/www.developpez.com/template/images/logo.png	(from https://python.developpez.com/cours/apprendre-python-3/?page=exercices-corriges)
20:01:59	94842/94842	U--M-Z	200	updated ('OK')	application/javascript	etag:%221727a-59c3c449f7cf5-gzip%22	https://python.developpez.com/template/scripts/jquery-1.7.2.js	C:/Users/E3D-02/Documents/HTTRACK/SITES/automatetheboringstuff/python%20exercices%20corrig%c3%a9s/python.developpez.com/template/scripts/jquery-1.7.2.js	(from https://python.developpez.com/cours/apprendre-python-3/?page=exercices-corriges)
20:02:00	335/335	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Apr%202020%2018:01:57%20GMT	http://python.developpez.com/robots.txt		(from https://python.developpez.com/cours/apprendre-python-3/?page=exercices-corriges)
20:02:01	12992/12992	U--M-Z	200	updated ('OK')	text/css	etag:%2232c0-59c3c44a24bb4-gzip%22	https://python.developpez.com/template/gabarit.css?1579157675	C:/Users/E3D-02/Documents/HTTRACK/SITES/automatetheboringstuff/python%20exercices%20corrig%c3%a9s/python.developpez.com/template/gabarite3be.css	(from https://python.developpez.com/cours/apprendre-python-3/?page=exercices-corriges)
20:02:04	676/676	U-----	200	untouched ('')	image/png	etag:%222a4-4b03995e0ba40%22	https://www.developpez.com/facebook-icon.png	C:/Users/E3D-02/Documents/HTTRACK/SITES/automatetheboringstuff/python%20exercices%20corrig%c3%a9s/www.developpez.com/facebook-icon.png	(from https://python.developpez.com/cours/apprendre-python-3/?page=exercices-corriges)
20:02:05	11605/11605	U--M-Z	200	updated ('OK')	text/css	etag:%222d55-59c3c449c11f6-gzip%22	https://python.developpez.com/template/gabarit-mobile.css?1579157675	C:/Users/E3D-02/Documents/HTTRACK/SITES/automatetheboringstuff/python%20exercices%20corrig%c3%a9s/python.developpez.com/template/gabarit-mobilee3be.css	(from https://python.developpez.com/cours/apprendre-python-3/?page=exercices-corriges)
